component_id,sum
aadae8c4c4d9507f,138.0
ebf0b083f0e234b2,11.0
b7400b9aefcbf225,11.0
ab9efb224557b685,41.0
f4b15dd14870545a,7.0
d0009787912bb4cc,26.0
bd441368b8c8d7f6,8.0
090497e02fbbba82,22.0
27ceb27dbd51102e,11.0
7d5e43483bc7ee4b,6.0
daabe53aa7f24655,7.0
d5b2f093fcbaa2fd,34.0
4463c1ec33f7d2e5,10.0
7f318039fdf14a28,23.0
166388b8e28a5fe9,9.0
a756cbe998d29ee4,25.0
da3eea9feb3ec3c5,7.0
115580442d5b8ac7,7.0
e9d2136a5f63ebd0,15.0
0c2e148cbba1476a,13.0
dbfec9ac2efaa0ac,6.0
ab8e5145c0cfacbb,14.0
b25caa587ec9b21c,8.0
44a5d91527703c8f,12.0
e006e93affb2d3d1,11.0
51a1e3fa61788b19,21.0
7240ddf1f557a1ff,12.0
8bf6adfbf456e814,37.0
bc36926b07add9c5,24.0
b721bd47f9104acd,23.0
26ae1cac88e6d856,12.0
fd773a0c735473d2,62.0
1a3a5a11cd58a1d8,6.0
3591438b640ab1e8,10.0
de4a7a1c9819641e,16.0
6ce825fef87d9a17,9.0
60f1643526b038c4,54.0
7c57b6b483e9c54b,11.0
2eb910e8a01b9670,8.0
da0268614708af4d,366.0
89c357faf7b2b81d,16.0
b1b121cc15362a4f,11.0
c8a36f2782deb097,90.0
758a2f139b0ac36d,9.0
e5f7ce538cc2509a,14.0
e6f99d6ab0700639,93.0
2245ad8fda6d83ed,14.0
474d525aa646c525,126.0
d0253536d58ad928,12.0
c03072827940d484,16.0
71dd9b24b7d06cac,12.0
69411a6b259ee48f,26.0
85befc011a6e060f,13.0
1ddf177abec62725,11.0
7f5728cda43e499f,19.0
a81be92d911bfa7e,11.0
306b143c420892e5,19.0
3275420eacebb7da,13.0
153900fd3b10eba2,20.0
a9523592250214d2,185.0
a096e3ecc68af54d,8.0
f4bd255aa17f36d8,11.0
02e432ea427f2b81,12.0
5601ae793b34b07b,9.0
400b8bf2d741f533,12.0
6b2f3f5b270d52a0,8.0
d83f13557a12959b,72.0
b1c290a1b0e5855e,11.0
649c05a0720cc201,8.0
fdd9bfa4ea6c5929,15.0
752fdcfb33409f94,28.0
e70030e9414befbe,221.0
b35af551bd64ebe6,70.0
dc26444eb7bcce6b,66.0
231229ed02c3216d,10.0
be50330fb80e2ad8,7.0
f48aff9a9f12f54e,22.0
ccb693fd9accdfbc,8.0
0124060cd489ef00,63.0
f8a687063f3cfcf5,8.0
4b36ceebc08202f3,20.0
be424e78a8e70106,13.0
bcfb777a9e7542c5,12.0
9b97e84b0b3a9d0f,230.0
521a91a1af0e6711,8.0
43792339c80552ee,15.0
397c51f80d36250b,9.0
a5400d1239a4a5bf,20.0
7d30025e944f7a84,9.0
78628ade2dd4362d,11.0
98fee2f3bcfe7fc0,16.0
7113b261a61d7caf,7.0
53b36898691a2a34,11.0
da96f1a832f247c6,22.0
70236a051979afff,7.0
6fddb8421d20582d,20.0
a11afdaf0de78203,9.0
658e2c5b9e8a5845,6.0
10039812bbe3b693,15.0
e73e325269d1f68e,7.0
e23903edb47fc9e5,20.0
6695d90fd66f64ad,67.0
aa5b5e5e19d312b1,62.0
b4ea49a153e2c713,1094.0
b5b5dd8d0bae4c0a,16.0
0adb21e1a8243b98,7.0
2faf9b5c962812b3,11.0
98f169a725b757bc,7.0
c300260eef48bf51,11.0
4f01aebe79799c1c,19.0
143e4e0c94d8f415,16.0
13b495c8d16ea95f,7.0
cd715cb0406e08e8,7.0
096ece2f3a34ef1b,6.0
f9250ff150b577ea,7.0
3b46544dd6190fad,7.0
7a1380270805c03a,16.0
b673523ca251ff6c,8.0
6b75df175680078c,26.0
1511469f3b65f8eb,20.0
cc1fa60d1c5ed7e7,471.0
0755a8c626dfea95,9.0
b15520c87913861a,64.0
c1bddc32f4e16ac9,10.0
0b86d90d9930577d,13.0
a0f50fb980c35aac,53.0
927c0d20ca90fe67,7.0
94d792b84b60a57b,8.0
b40ae0767a036ac3,11.0
25aed189dff3e583,61.0
4fe937f956fcb45c,42.0
68a875190565fb05,36.0
e686ffdec9dc65dd,21.0
d229433dc1737ae0,7.0
18654ee9eca3fb98,14.0
4a48f1b1329e461f,7.0
ea1e7ed85ae8c83b,9.0
7360a99d431ea206,10.0
738c1591ac6df858,10.0
45b197b669964537,13.0
8a228a9465b67735,12.0
02d16690eeff2571,8.0
c5830388294bfc5b,22.0
302e4390c4e55a00,10.0
64fa50b1f1c6f0a5,8.0
f63d94c18d720a7c,11.0
1a03d41320b1f5ee,8.0
a18eebb5ccb9336f,15.0
d5ddf928ecc25798,8.0
6457b47b9f3f54cc,10.0
e625e43663b62f74,65.0
1f0e005c53cdb33b,28.0
605ff8b5f3f2392c,7.0
bea964fdab92e7fd,13.0
6a7dd8317cabff40,16.0
826176eca0716071,138.0
d22258b1682e81f0,10.0
5930e50818886721,9.0
62da2e64708cad05,7.0
f7796d89208d8926,19.0
78f311c59b1c7616,12.0
34e03d46dba89628,12.0
e32e1c7be69b5a79,10.0
433ac7d84592084f,12.0
604da883ddab4e0c,12.0
79843405b8893fb5,8.0
a349594d22e1a650,36.0
6e059064f8b312b3,12.0
63e9405a5e67776e,15.0
6313c9f387317ab7,14.0
2d7a9c42d641dcaa,59.0
7d84945ed63c5446,28.0
bddc272fce7c23e8,46.0
3d911d78550ae855,65.0
fcba2c1a7f46a78c,7.0
b81eb411940a123b,20.0
5749e2bd5e3c3e26,8.0
989bc00a46fe1f08,6.0
f2e815e049150250,17.0
4859987904874a89,11.0
651e43286cfb3120,14.0
5fad53f8ed4d4193,7.0
b774514623c1a40c,7.0
43c0d0f95d7a19a9,24.0
d386b9a5c2dd7d4d,14.0
b793c25397d69230,7.0
5f8c39fe16fd7bcb,6.0
1bc719b72d8c8569,26.0
d42dec399f1b21ff,21.0
3a3930b83984842a,16.0
b52c5ad1ccb4ba95,7.0
da9097eb831d4217,22.0
c7f37c4df0a84952,16.0
0a7699afff7c847d,9.0
ac8a6baaec5e35d2,18.0
e0d12bd2c976047a,22.0
b48a2cc9e169c6cd,7.0
50902175ee506c4b,12.0
25fb873523925946,15.0
af802ea0fbcb591f,12.0
db4106271d793bea,10.0
f2bfeb7741b2c95e,52.0
48e4291ffcad0ea4,7.0
a187d120a67ae28d,22.0
73ecb14f95b54744,11.0
1edcf91af285302a,12.0
33ac5074bc38ca2a,9.0
3c3c0bd6291f27ee,14.0
499e456742f17163,15.0
2d8cb7ef04d6425d,12.0
a900ed076d893a27,20.0
159bc3c3726107e4,45.0
de869b49db73842b,21.0
ff0260e49ad9fcde,11.0
92d43e1926f2a3c7,37.0
34199c7ad562127d,13.0
6db3cf6085cbcdff,49.0
5e71d93144e6fdb2,7.0
1b8b42f099acd5d6,13.0
c9dd0b00dc8b22d3,10.0
6031c7bd96f8cb44,15.0
85a643953cac285f,19.0
f3590f803c21a155,64.0
049bf81cb5867ecf,16.0
5d4ec500a284a8db,9.0
da26b7f97899ae52,10.0
6325a9fa13df7983,13.0
7c8c7b22fd75b6d0,14.0
e5f3c4c7727e1da6,12.0
f3e8e784a9ef5897,11.0
793d4877104ef50f,7.0
e6cf14a997051d8b,12.0
4102331476703100,68.0
c352131b2a4696d1,89.0
0ffb7b4f768bc788,11.0
9e3c8d93ab29ebc9,6.0
1efac34aeafb60a8,7.0
bb3219c2ba531145,7.0
2c7afc7bd0f2f735,7.0
1c1211ea09853d1b,26.0
d19f2b861b386502,11.0
99a5e77653d007c2,13.0
3f2b3a764e191544,15.0
98e06731e91426ba,38.0
7029810cd8511c82,7.0
0cbde8ffabf2cf07,31.0
acdaaddaa6f7e31f,8.0
b6cc5706bd16d32a,7.0
a567591e03faaaea,50.0
23ffdf2a64a6c7b0,34.0
c1775da4943acdec,25.0
7ba5b6ccd12c4b9d,7.0
afdd1627de9bc98d,22.0
3675a561fbe844ad,13.0
37e701a46272fd10,16.0
85d17024cc412b84,19.0
27f00216f70a49c6,7.0
49a4bf6572234a54,6.0
0d45db61bc0ac05c,22.0
3c9c136b4a65eb08,7.0
0b24861e0cb3f0be,7.0
2e812c4701111a38,7.0
2fb278ae06e7364a,11.0
0e8d94442a686d89,7.0
9a99637f604d531b,59.0
cc260b50ec8e7b25,7.0
c5fd0a614df66c23,10.0
e6067ba8a198ed24,54.0
55f7b5a76cbf27f9,7.0
ba8e0b21c931351d,10.0
0b6099e7628120bf,23.0
6fd1ef2fa477e70f,14.0
63bfa11370494b1f,13.0
2b0af289173b6801,28.0
a5a265c81b804cc7,7.0
9aead78feb493f6c,34.0
f879d246b465d7bc,7.0
94bba6bd7b8e9f30,14.0
445802c35b629583,12.0
64120e861f5d4325,16.0
4bd569b6ac246012,14.0
dcd356ce452ac130,14.0
04a661b462257234,8.0
ea3ea27041661c10,20.0
3078e18172723549,11.0
6f2a8105a6ffe645,10.0
bc68e855248477c1,15.0
f9df86ace9afd62d,26.0
33f8544bcd126bc7,10.0
84925358d1948c2e,12.0
86e07903f323291c,52.0
bbe6d815e23f3fed,12.0
4a5f1a1eefa7e449,14.0
21381e3b809d217c,7.0
41088bf00f63274c,6.0
4cda3efb2c08fcc9,10.0
55f4599ea444616c,496.0
7938e06a5290d147,7.0
8e3289af1b29a681,48.0
3b05b315a86bc8d6,7.0
373d87bf08a01f64,26.0
d434b88772f8d7fd,15.0
752957088d87a076,16.0
894781165076485a,145.0
10a68f7bdec18874,24.0
5c7cb7b76015abd4,11.0
25200a82651442df,12.0
d6a65b554e1a821c,7.0
3827a2b351c8594b,12.0
2416cd154783ef30,333.0
ff31da30ce345fa4,7.0
98314779541d83a3,10.0
ad69b2208ed96874,13.0
8be5b144936408b9,8.0
ad8dfb5b2a7d86d7,20.0
8dfa18c5efc84369,64.0
7a0a9d0472bbb622,13.0
9ed40f7f51164d12,59.0
4df74d593ca7fe20,11.0
17b735f45c9368e4,6.0
ad6fa65a31d2083c,19.0
120c8dbcd847f8b7,12.0
3d3e3c783405289d,134.0
2caece5808fa18a7,101.0
7982fb5957ae9656,30.0
5271826a152c3a6c,496.0
e449d4b064ab1cc8,82.0
2d24a812c0c50a1d,12.0
ada7d2684f551294,12.0
830e196ba518ecf5,7.0
5216c05ad5a1f25c,9.0
ca517905088bf0b0,8.0
4b7f2d32c9e7fa11,12.0
202160d61832bfcc,14.0
5167de472211ece8,12.0
1c3b58e4cbe5f94d,17.0
adb8ffe0bd732a0f,59.0
fd08f0885e55e458,10.0
d528d448ee9b5d2d,30.0
662ff9d20cded231,8.0
de2e6d07a9a0f93a,10.0
421f9c59418bb5cf,22.0
1c435aaf1bcb35eb,206.0
c4c92c33352122a8,11.0
cd4ff60a50d7ef5b,16.0
9c8eff685cdb348b,7.0
6ab57a6de012d971,17.0
62c6221cf6056753,46.0
158e759b469a3652,809.0
74f19925d97202e4,25.0
e4fdf0537bbc2d82,7.0
a712e08912fe50c3,73.0
2921749cec4c7488,10.0
c92c2ac688d9a6db,11.0
fa870bf31e0d14ba,40.0
658e834a9972efe0,7.0
68816ac27dee1a4a,17.0
d1c09811cde62a55,34.0
766c83fdde8be92e,7.0
c8d4a98659fd2659,15.0
4860361e81592395,16.0
86d5800b63e99c23,8.0
f5c792bb5475a9c8,29.0
8b91aa24488ff41f,37.0
10a1ac976a2570b4,7.0
bb758e6e34d3d83b,18.0
46c5649290d666a7,7.0
84f617ccdf6543b1,15.0
a4d666caad1afcce,12.0
3118b7293c9e90f1,7.0
5dca86dd773b0e83,8.0
acce2e5cef9afb8d,14.0
33893206cbeac1e1,52.0
5e103811c40b01ae,6.0
379ff68b2fb5bebf,8.0
d6daf9e075aa8103,26.0
b024f0b6451da89f,7.0
b2a000d96242e538,50.0
d5aada00543f7c63,30.0
aeebb7c0e7352796,7.0
7ca735c0a38e84dd,22.0
bda75a16a483c840,13.0
6e8933b217087842,20.0
1005f48c09609100,8.0
576df18c1edf4231,41.0
ea4c216aef627160,30.0
47c494af0d00258c,8.0
ad9629c1a9662974,13.0
a189c56680e488a8,9.0
f57f256208668aa5,13.0
9ff30989c1330f65,14.0
70ce3f5916b1d476,11.0
f2dd1c6fdb9e65b8,26.0
d014733c0c319ed0,20.0
273998b2c8fdbd51,12.0
ee0b645587cc1a6f,33.0
e7ec60a27e60de3f,22.0
f7b94f9e59402d55,10.0
c2ef3c38b6aa9bba,11.0
38b452d9ca9856b3,13.0
71281e40c2cc3099,7.0
9e1756120f8ee96c,13.0
a82990acf2fe5545,15.0
7fa2bfd2e3eb4b7a,85.0
cefd07173d96b044,26.0
801da9674c339013,11.0
43f7346e98a50b77,16.0
43b51b6f58d1945e,17.0
01e6e82a65d053e3,7.0
2bddd33828e89462,22.0
08856f5b6e9e7fe7,7.0
00cb988d06df8cef,7.0
88c0bbde6f0d1764,9.0
4120e9462c37603b,12.0
c88bbd34048ed2f8,36.0
60e5aa443fea0f46,9.0
c582f4efd545c950,14.0
788264656b55100d,11.0
fbc55756ce359a0b,19.0
d0b2e4920f8852c9,13.0
43347025f710c920,143.0
9cae248099e9a483,140.0
7c69b352ae8744e1,23.0
0355ef86ef3c690e,9.0
cda51e9a7c49ae26,10.0
996863db3c40465c,9.0
ea283f44550949c0,12.0
6c44b689951fe956,7.0
bcab9fb0c2aefff5,47.0
0acf0fd4e2adec81,58.0
d9b8be22de462be1,10.0
6f21e6f9d0de3d8d,20.0
cc1ce771e12bbac3,12.0
5aa90ad63f847064,13.0
554595c5f54fc0b7,765.0
c2d963d2576f0eae,8.0
9d485d8ba76721b6,15.0
8fc9cb9f167c872f,14.0
fdfdd34718399559,23.0
f0ad40402e3079fc,10.0
474428b13796f8fa,7.0
5766fa68ffd2f60e,10.0
a21695b29648abc1,12.0
8073e86807a05440,34.0
61e52c544ad3a350,11.0
6994bf3bfcda3019,9.0
750b6337b183144c,52.0
74d076510f6625bb,101.0
98c62fc09236b5d6,33.0
cdf7214df04aa760,11.0
e071bd45168dd97e,22.0
51325a433619cacc,10.0
0034329283c34645,24.0
61005815caa743dd,12.0
f5dacedcbf7febf5,13.0
094f2f506d03d216,10.0
31ca63ee5a4e17cc,22.0
90b3e7a0fc61bf11,82.0
fda67599f6e2517b,10.0
9b4734c28fae811e,24.0
198283db0feb82de,10.0
3b01d07cb3c5fa78,78.0
386bc7d843306948,14.0
cdda594b5670b058,9.0
1244c241a8fdbeb1,12.0
4079854d50e60ab1,8.0
6c22f533190aee26,70.0
8d606b71d54953c4,11.0
2f3d3d0ec772ca73,8.0
7001651f49db0150,11.0
aeeed35de8cec452,14.0
8026788969909d49,15.0
af628ba96812e6a5,11.0
f811bbcc7e41f313,16.0
3c10716677741ab8,126.0
c5caa9f2353e567d,38.0
87fda79c865e2f59,28.0
91d4d4d033a36c4d,14.0
d901503b9f30321b,8.0
d659cf6802592767,18.0
7055bbccbf2d981a,62.0
af092467e9185f26,7.0
8b0618e5f7aa15b2,7.0
132f64370ddd78c9,38.0
cbf244ad4c93ed10,9.0
21e03ddd088497fb,8.0
e5feb38c8cb39353,15.0
434cb32c38d85cb8,7.0
ff58e97cb8615004,7.0
08c38630a99fd625,18.0
530496d2cf7c7421,13.0
3814064a47afbfeb,62.0
c112a5cce7a2a5b9,15.0
27074c33cb02eac5,28.0
6b1128ca0743fd78,206.0
82d195c08a8ba3fa,11.0
46681a934775ef86,21.0
ee2f7cbe00b1797d,11.0
462c149051ba2487,9.0
07badc29e4c62657,12.0
dde32e78a48f0a1d,8.0
83267d8f29908c63,21.0
6066a836c259e74c,8.0
1d97987a2231f26b,12.0
278926bbb566bc94,11.0
803873272b12b6c9,13.0
d6e5c70a07ceab6f,26.0
8b1c2964a468aae1,11.0
7a16b147bd6ae798,8.0
6c89a80ffa134965,20.0
e2d099d5aaacd4c5,11.0
37f5174f00cfb24f,11.0
2ee782bbba915b2b,38.0
710f09df5a504ad9,49.0
dff4f33c80bc8448,22.0
8d9b3ef0a9e04875,60.0
9814c4a3fdb48492,46.0
1d4467efa24d3dee,8.0
c1d136f1b41a4c12,19.0
e24e575354971448,15.0
dfc7c8b1812cd014,54.0
7d1e7710f5ae1d74,11.0
359f6c90e92706eb,12.0
7c534f9b577ca6d7,6.0
4db4d976c319c446,54.0
4b0095cdfae9813a,26.0
d268c3a5caf821f5,7.0
b49e6a992cd4f1b2,7.0
2e904fc22d9a7e69,12.0
9d5cc6c8b059330d,9.0
6ef1647757dc2559,7.0
ca21ac7c7074def4,26.0
99cdd92119c052a2,12.0
ed6a218cf43a9f35,8.0
c29ade86550bb84d,8.0
c9599392d69086a9,12.0
dfa40d60fb1fcdd4,7.0
a98e5a42e61e8785,25.0
9230676b488d70e6,7.0
e31119b781274474,8.0
057ecd74c7d7d15e,46.0
79887a364c26b08b,7.0
4b629f45458680e1,46.0
d9871d3eff124fde,8.0
f330d87e6a331426,14.0
686b8b9d7fe90c4f,46.0
3c28aaa2b4048b2a,72.0
a34700a60c1d9186,1522.0
221fd6d8f7760b6a,20.0
3e0edda83d7d1a16,11.0
1af861da71c2c3bc,12.0
ca70c1cadd9ab5f1,9.0
6b7d4b7000522939,12.0
25b3a5c0f70ea266,11.0
ea4a01bab56e8de9,6.0
4e3cc4eaf0f51b1b,20.0
1c558cffdea1b35c,13.0
a0a6bf36a405ae8f,14.0
c941b36299146cef,38.0
256b0eaee92250a9,21.0
07352447c9ee119b,77.0
bafd099da11fa477,17.0
89718a063fc00dec,7.0
0df292f7dbf9f682,12.0
3d920f2ae39005a1,18.0
b6346bdf1f85ab79,12.0
2906f46a03377217,11.0
dbfc2ec70a8942b4,38.0
abb9ee4708f2e959,10.0
84ea83650cfa7b35,11.0
f4ee9a38f202e00d,9.0
e92751d36e8952e2,8.0
dff1f369dac1a5ba,8.0
4403461b300431b4,11.0
183fbea96c98cb31,13.0
12f1f87f19d260c7,8.0
73392e38fb2cba9d,9.0
9c8b8d0b750a3297,7.0
822a4b7340a70093,7.0
ec627309c0df7550,36.0
f7b1cc8e10d760c6,11.0
4f0ec768f801ffaf,7.0
4ca0e249e9378d9f,143.0
b4a93949be0dc61e,38.0
209a8a288922b750,9.0
df1edff3a62360c5,17.0
5839836890f873f9,7.0
f38ddf37f67f4574,11.0
33b2758424cde8d6,10.0
b3fc47eee64f1409,11.0
a00cff30de6df965,7.0
8e1b34d23784dcaf,17.0
0ad458bd624bf7d3,41.0
904c18a52a6b24b3,33.0
0f4e7d74fe0bd2f4,18.0
015f2c6f246ae81a,20.0
399665c4d7f05675,7.0
5738cc0d2ad2f506,9.0
b41240a470f24a27,170.0
2a7fd2adcbe8d2dc,7.0
643fae468803b10c,10.0
106316e67769b6c5,26.0
8b188c4960110b27,49.0
bdffb52177df5244,7.0
c90cea41672b0625,15.0
5783924bf8e540d0,7.0
25c48959cce0e65f,36.0
155d19e93d8e82a4,7.0
1f5f5901ff0565a2,20.0
4c6ee2913d2b341a,15.0
4b6ed08435c0cba2,9.0
a018c4e921c80ad2,11.0
14470e6fc6350a93,54.0
cc38ae6a22813cc4,10.0
d8cf163d15ae0aff,7.0
b03d61f17339c8a2,14.0
a678c2ccd0c782cd,10.0
8bdfb978febc7c03,12.0
75d433795b039b09,10.0
4272a292e7c1789e,7.0
06b038498021305f,13.0
91730d9d3979c035,11.0
6b279aaae0f59342,13.0
6116d41e3d4b680e,13.0
984124a607d10b5e,13.0
79a50d9a3619144f,14.0
5b60bed9a13f4f5c,20.0
ee3a2750095b3c7d,149.0
808b5f170aed71e8,13.0
e1bfef684ca16053,8.0
b1d3bdbc8ee8d848,12.0
1ed9f174967c2dbe,117.0
acf47592b1af9969,8.0
dd52640d51fe236c,11.0
05b3288c46f71a7b,7.0
26bf9cc3e30a1391,20.0
a874568f3d11e559,16.0
0f68821570699701,9.0
c64012d161f8c621,7.0
23323dc7e7df4d71,11.0
86864695ac572e84,7.0
ad95df12a1efbc6b,14.0
9f70ef4a06bc9a35,25.0
8644a30702a82f8b,8.0
cfcab39ded27ab59,9.0
8a2d90996ba76f87,11.0
8d64b5ac68ce774a,18.0
c45ee3ac5abbdf68,12.0
2ab78b2d70ae740d,11.0
c7058b1c4f64333b,26.0
40ed53b08ff23bdf,1094.0
0609cadb51563d83,7.0
dfd75ac9c109e478,8.0
4adb4e0f268b30a3,7.0
4fa367c5dbe27d6e,17.0
67909aec3184e8e4,40.0
f8b82a42b0edb2ca,16.0
8772a3eb330ff8a7,14.0
b4683476052f86dc,9.0
a22e5576913ca177,12.0
a26271310eccc006,6.0
ed0395f191482e6d,19.0
2632000e99404f7b,9.0
f05d54479f72aa2c,40.0
4120baa5ae0caf5d,13.0
894e2ad6778bd4a8,13.0
9ced64fd4a2553b1,65.0
f49d53952be52978,21.0
3eb8b1439b58fa1a,8.0
6997bd0941f1ba45,15.0
c6312a6f7958be31,13.0
84ec6d71048140d4,14.0
14d0683f07741ce5,26.0
2bef930513826cfb,10.0
edc3523810b282ab,12.0
e664b316e75a9c62,22.0
0cbb7e4080e8dcbf,7.0
8203163f902188e8,7.0
f3b820755b575cc3,11.0
53fc713a7d9e4b56,7.0
19d8338da70b0f99,32.0
7b66f42b3eaa3404,20.0
fc4a7feb7ddfbfa5,72.0
a07ab5351a679ce9,38.0
4d85c124e92ef462,12.0
a96ca25b2992f0ff,7.0
943b70fb503c0768,10.0
84fc00e7b796d2ba,7.0
0bbfae7349171941,10.0
72b9ff8d0d5596f4,8.0
28e2844d62ba73df,26.0
4e22c30b51c55824,12.0
ac477d919b0472c0,20.0
3720852e0859e2e6,9.0
fce40239a45b3f27,14.0
a03ccc81fdbf7fe5,8.0
09b77ccf0f0a7c5a,54.0
df631174ae134554,10.0
1fa25becba1d7567,20.0
a4d70d7150ceb759,12.0
f69ecae6cf88bd39,17.0
b38d124e8ff089ef,29.0
c58b218a60c798ac,14.0
f76ea07354895094,8.0
f23510bf4939b6ce,6.0
5fc940f4b8c661e6,7.0
b0a2e9fdd0416ee1,69.0
54f31227c051dfbf,12.0
db448b462266a0a3,41.0
64fae539cc6d2694,40.0
b10c4e209b84ce5e,8.0
f6cc18636c1cf9a7,32.0
9cd249699d84a974,15.0
4c4df97296fe4330,54.0
e04ce07327c88351,7.0
2fbe63bf7e297325,6.0
bc71f0e213d88f11,13.0
8514145f38b78075,11.0
61de4ed8daa201cf,8.0
809b0865261684fa,38.0
3c78c2dd3cc004dd,6.0
e53bbdd88641f00a,18.0
32d245f528d0b548,17.0
ffd19ba7b0ba3212,26.0
ef3ae15f4db8485b,6.0
cd286f0277f884dd,10.0
52a406a3378340e5,12.0
a171a5f9affc44b7,6.0
f9438716ae6096ac,10.0
102fea473706ee7a,7.0
22f0ff43f1ab6850,15.0
1f50cbc3487cef3f,8.0
9f0d92821960a273,12.0
c6b2a323ccf93045,17.0
77ee9287ecc914a3,15.0
53fb98cfb5a56e03,22.0
e86161e0c6b15a65,12.0
eff30b799b5984c1,27.0
acacbaf3bd736d6c,10.0
0b14a8c8966378be,489.0
c0b1ce736762f2be,10.0
adeaffdd5282b12d,25.0
12ba563b358e678e,8.0
15421621b0b4f0f1,7.0
c2682c75e28236c6,30.0
0828c095ad01b5da,34.0
feef4d7e007be71a,7.0
c5faeeca883496c3,13.0
88875d9ef4efbf96,8.0
56bb4a57e2e35beb,62.0
9abe105d12e117a3,28.0
83050a0bb5a172d0,62.0
5ffd984dd39892de,10.0
50cbccdf7d6f5fab,38.0
6280f2d33f936cb5,17.0
a3be86a7d4e09536,6.0
bd2d59888bebfc4f,9.0
1c987a275156d583,36.0
7fa8b452d91e985a,22.0
f2189d4192f38f47,7.0
589fa21e8cd4f1ef,10.0
343e49689eaa3d6e,8.0
ce6b270062134ab9,16.0
a56e3d80766e88bc,134.0
fd1db825289c2517,12.0
6a6a3d7fcca4ca7a,143.0
54453326215c9a2d,12.0
02c6cadaa4b6f10d,7.0
9f19e5df61e5cfeb,6.0
d5bdeb6ebb0d0ed8,12.0
e030b0668cf9b60d,7.0
c2e09286aea2d375,7.0
d68a2a9e5b40cb54,7.0
f3eb5637a132b755,32.0
db45dfc5dcc6bf89,11.0
e2be2e9d4f16befb,10.0
43919e4aaafa20a2,66.0
064c95db51cf8aee,20.0
53d4cf2a1077903a,14.0
2f79317e47b8bcd9,13.0
63cd1621aa4ccdc8,12.0
91f2982a2a8d824b,61.0
7d3c44e8fe398c67,19.0
7abeca7afbd66173,8.0
3a530f1c6171c0e3,21.0
7788017d726ba937,11.0
e170e284f0348224,7.0
929a724e6d1b748e,12.0
0c829cbc77cee95a,29.0
242dbf789fa09e84,15.0
ec3cb546f5cc2d6d,12.0
eda379c9f0160738,6.0
dc25aa54d49e1e67,8.0
fc739b8f14e4b066,10.0
2c5d9d6aa43fb367,9.0
463e34d7170d7e41,12.0
766cbaf157f2bfb3,14.0
4287be36a83ea3e1,57.0
d1de9ac5d65cc9e3,10.0
e933e51174c42b43,37.0
ab7750559692dc70,14.0
ee14bfdfa64c672e,9.0
c9e0e656842fa3dc,9.0
8101ca9ab0bf65a7,8.0
ef5de35e7840f1de,7.0
659ffba5da183f1c,13.0
90e6240f7e4f852c,46.0
aba325cdf1fa5614,19.0
d1b0d1b06c70fdcd,34.0
62d3b5f8b953d817,26.0
66bc452523ae688a,8.0
ccd00b76e40ee5ce,10.0
e794875b0efe8d21,53.0
0043f4807cd8d40b,21.0
77b7f78febdeb38c,22.0
767271d9bfd754a1,10.0
5ca18a6e9fc0512d,8.0
34508e0f341d6de3,26.0
17d04fdfc48e8e18,10.0
4cc6b46891b732c1,1522.0
fb3db3817d172bff,12.0
b2fe891c12840a6a,8.0
e835335998020db6,63.0
969ae5046e4981bf,5.0
8c12f5a9f77de01e,44.0
8a2cc6be4b924b5a,13.0
4757bf331b131b0c,59.0
21be81a0243807e2,26.0
4d910ed6fd291cdf,8.0
6a8a9c31d4718cac,15.0
5bd093d2e2f4af77,24.0
8259e7a4d84b1da5,15.0
88ff48e4f01573a6,13.0
9ab197fab2d900dd,7.0
0fbee40b7053dcdb,39.0
c593f556ff4e7a46,44.0
fad8cd350392657c,7.0
b1570e54a061403c,13.0
8302f4067a906e6c,14.0
976f0c20782c6e25,6.0
37ed8e2d6dc3b31c,10.0
43184e1a40ed4951,11.0
cfe17d97ff442e69,34.0
be98f1488e55b98c,35.0
bf31f96629777a82,10.0
aa1d984718a648e2,12.0
c9d9216ced470428,9.0
b2b85c289b5d7934,9.0
03b14df41854a8e4,54.0
703af5ae76f16caa,10.0
966991f784ee6028,38.0
5d344148cadc2ce5,9.0
59e7b1dc81c1f583,19.0
51ebcded78afa2b5,20.0
f096438590550077,13.0
c0435e5c6dd77ffa,7.0
af9c9f37b855c81f,13.0
7a63404831fbf39e,9.0
66255c1301112d41,12.0
31b87bb94a5974e9,14.0
9eebd7d4e6faa555,92.0
e34b49c3c1affc4f,16.0
78e872cec6092b91,35.0
e8c2defb83d9c235,21.0
fa8cf3a60ff1cc83,13.0
a4b3284833b0443e,19.0
458c750868d2d680,7.0
9f86b34587decf87,7.0
2806ee67aa9c45a7,18.0
71d4c91ce52fb99b,28.0
a5842b8a673e2d07,13.0
9d6c3bd44c71f9cd,8.0
ba00d10516073dad,12.0
47a081cf46bba6a1,108.0
32b912d7b0c08965,14.0
1891a5348890e785,10.0
2a7ecf453006fc93,15.0
e85646c49886989c,8.0
bd3f2956edaa317b,6.0
81680a73a2022649,152.0
763510710bab2d74,12.0
e81c69bc7a328a15,34.0
73aa6b346d54680f,8.0
963fdf62328a0006,17.0
d228c06002697065,6.0
5129ffc576f1bfd6,43.0
b9f6ec58a9a35fc3,7.0
cbbe3dac53152128,20.0
c25f4842ef109629,8.0
f744761ca25ecca3,21.0
c502267ebea20809,7.0
3a46da73bc496821,7.0
cd8cf567aaef35a8,206.0
231f57a2e9d9990e,12.0
8bd7cc3c1a8819ca,11.0
