component_id,ts,task_id
d6b7b4438b2ee903,2017-09-26 13:54:12.9223,2e4ed7c814c005c0
4d076c91968bc627,2017-09-26 14:06:26.6723,1cdfa779fed6a30c
cf671fd29e08678a,2017-09-26 14:21:54.0104,7732510563d24f8f
1d733a9f9e75eb9d,2017-09-26 14:46:41.175,fe0e30c5da628573
b320b0efd796396f,2017-09-26 14:48:39.6664,b8edb543639200dc
8b39b6906fefafdd,2017-09-26 15:02:02.9636,b6cc4a42915c0902
8ab9ff103a3aa3c0,2017-09-26 15:27:48.379,3dab7501a14712fb
7a6859386635cbab,2017-09-26 15:34:45.6565,74251362da136762
bc0398f0e29b0fde,2017-09-26 16:12:11.7524,68ae8dfa73ba685b
612e34f6548fe21e,2017-09-26 16:51:34.8181,da3bfd5449678dfc
95044699549795f1,2017-09-26 17:07:18.5159,5385f27ccbd5c3e3
d67dd211f0588a37,2017-09-26 17:34:00.6675,b2dd1cfd0a24c0a1
407c85862a68d30e,2017-09-26 17:35:41.7583,c55ef818e9cf10fd
2db6b421a8ffe91d,2017-09-26 17:49:04.6156,1cd30cde48ee0803
3837dff3182f9551,2017-09-26 17:58:45.0721,38c2155e889ac9d3
6fe74179d9b2024a,2017-09-26 18:12:23.5039,62ad19cb51655947
007ba9c2a54e775d,2017-09-27 02:16:26.3568,ea950c80c0a3059d
1e0f22b1eb8fdaf6,2017-09-27 02:30:39.0122,603439fe47d40831
a26d81b301c0081e,2017-09-27 02:51:00.687,3d926a7b0fc24d0f
83017f17524406f3,2017-09-27 02:58:56.7323,e8b37dcead130d64
3c7f42272fe602d2,2017-09-27 03:12:28.5324,ab151ff4292026e0
061ebc548ae6b564,2017-09-27 05:02:01.3399,ddbb36b1bc0d7b0e
6942f33062674570,2017-09-27 05:52:05.3673,88c694678d002591
2b33b1ce6d234ba3,2017-09-27 06:45:37.4405,8ac3a4be293fa41d
56d032720adb4f7d,2017-09-27 07:02:52.5135,4e24fc8d5e750ec0
fb2b0d7be3b55868,2017-09-27 15:35:17.2887,49b00d5f4595859d
8b6a3beb09521daa,2017-09-27 16:06:56.1232,7aa81ae1d0b10160
1aa4f3edb5f4d73a,2017-09-27 16:14:39.9019,c962b642fdb32d19
ad69b2208ed96874,2017-09-27 16:16:23.1043,00e4a9af3b83f411
35b20a9532879b55,2017-09-27 16:44:00.8132,4c2caf6e12382737
9e4c309394b3bcd7,2017-09-27 16:46:57.1797,c93141d0704a87f5
aeadfed39ba6ac98,2017-09-27 16:47:42.7522,309363aa86f380ea
8426189f04313d35,2017-09-27 16:52:56.6477,8ef9430948816e56
627440a3c774f115,2017-09-27 17:09:09.7866,7872c6abf0510874
6868f7d7ea8904ea,2017-09-27 18:36:58.5722,ff239f2f2b179f07
2679ce1ee8e9f8e1,2017-09-27 18:46:26.7763,c0b9318fa3905040
47627d0f7b9fd863,2017-09-28 00:23:47.5371,51faec54de30a072
2c1c004b92b626a8,2017-09-28 02:46:11.2054,9e66bc67358ba84e
b5b1d21266859eac,2017-09-28 04:04:36.246,f284d46e964d9979
fb7d814af3199ac4,2017-09-28 04:41:41.3368,dc3040ee224f866f
233e6aa988b79e12,2017-09-28 04:48:41.6495,c36e6e32fd583b95
833ebba5aed1e697,2017-09-28 04:54:19.429,08c3997b7c15bacd
56ff125926971b9d,2017-09-28 05:14:10.0763,96acffff494ae817
f86d810664f5c42d,2017-09-28 05:41:10.1573,861a70f4c62b46f3
b809cde81249d4a3,2017-09-28 07:32:12.2875,292a3b55177c3e5f
3f8f58fefd3ab97e,2017-09-28 09:18:16.7371,2fb258e697a99c8f
968591a2de99d243,2017-09-28 10:24:22.4544,a88eb66d52d10cdd
3aa44d342ebdc3d6,2017-09-28 11:04:18.4881,1fd082b42d7e4ac2
49c5baef0b43bb1c,2017-09-28 12:10:45.4323,fa7a5257837eefaf
d71cf422b97e7904,2017-09-28 12:33:46.0328,cdcd6b8f582d75bb
b527a983a09ebdeb,2017-09-28 15:09:47.8656,d3ff520b5af8c7f2
a90ddcab053b3c09,2017-09-28 16:02:24.7203,2ee7877ba44a9567
f176fbd564754ee7,2017-09-28 16:30:41.8643,7289516aea99c069
1f4f4a8cd29ec65b,2017-09-28 16:40:37.1082,44dae8628a0c9e5d
f5293445c1824475,2017-09-28 16:53:27.5488,13a367cb6b8e42e8
1a0df5b982af7144,2017-09-28 18:40:19.7399,7cb10d6343aa26e5
ec157d523a7e55b8,2017-09-28 19:59:03.4652,4b4bcdf5357184ec
963fdf62328a0006,2017-09-28 20:12:24.4664,e046fd6efe735e1e
125df23f3ba615ee,2017-09-28 20:16:26.3054,8f78870a9a0b5f5e
ce908e290e71035c,2017-09-28 20:40:50.1575,bdf0e4adb8b95c59
69cdc40ceb82ec96,2017-09-28 20:44:19.2925,e5cdd77778b9367f
50cbdeb8fa9c8e75,2017-09-28 23:03:36.6645,d9135916f89b1d84
0c0b63e4f1315b02,2017-09-28 23:57:08.8288,f76d2cdf7773d32e
b0f1d6b0c3baa1cc,2017-09-29 00:01:41.937,8f72d355541ca172
bb81e8ef789903c0,2017-09-29 00:28:52.3205,04ae663056cd67cb
1ed760efb362383a,2017-09-29 02:46:56.0024,806b359b44e34a1f
28e9121b84472be0,2017-09-29 06:51:17.7908,e5492c7a7a9c1ccd
724f850bfe475b1b,2017-09-29 07:39:37.3889,6adc23d64347784b
de21fd87dea01e36,2017-09-29 07:40:23.0045,2a5edde52fc8921e
962cb036f9975293,2017-09-29 08:10:45.1081,f5e75e3d6480820a
a2d8d2ddef4aa0c1,2017-09-29 08:46:40.8287,3478238a3fbbc722
8d9a0dcf422c870d,2017-09-29 10:05:06.2361,18866652233815d7
3b13c99cbd6f05d6,2017-09-29 10:45:23.2564,6d666cc34032aa78
930c644f6bb9f3c0,2017-09-29 11:20:58.4783,841e3a25c8e55329
84d870402a626ec0,2017-09-29 11:41:32.0801,3bd1bb14cbe0ca66
f237c98afc1de1d5,2017-09-29 16:25:54.4123,0a8d1dfbe31f7e2e
d57d34ab2a9d3b21,2017-09-29 17:54:08.0614,6698fd5987863f36
0cd61595a1878e70,2017-09-29 17:58:23.0323,a595b923917d617b
b853e7fdf9d0077d,2017-09-29 18:07:23.8001,b6a2a110ed0d7ddc
8a9ec1c62fd661b0,2017-09-29 22:00:21.909,ac6ba694d6487e5f
91702af95a37bd0d,2017-09-30 04:40:54.896,00eaf60637b23783
2cf6a7e6a174b5af,2017-09-30 07:41:18.1026,6b1fb913484f33de
4fbdd4951ed65ec2,2017-09-30 08:31:54.3768,f956c5d38cf0d75c
49d722a2e3d4fe60,2017-09-30 08:51:54.7521,9ba6687f41d561a3
7940e18a1b02fe3b,2017-09-30 09:34:44.5283,fad615786c82e8a7
9acff1770f2b9d92,2017-09-30 11:23:39.6474,ac1c256689bfb80a
bc13b59c57e0af62,2017-09-30 12:03:12.6154,9f055792178245ab
0d9428046111f199,2017-09-30 12:18:14.3066,422a888c89f41a5f
a6a2957fb0599f79,2017-09-30 15:52:17.2682,f2c2f8875aae348f
40236d34809ee59e,2017-09-30 17:43:16.7243,5ebdf3c306a78517
ac6c326774540dae,2017-09-30 17:50:49.9958,28e2366479f5433a
27b6490730066c5c,2017-09-30 18:25:35.6599,5ad723cf4e2e1380
24f57fc829be906b,2017-09-30 19:49:11.4466,e21ce3f9c2dbfbc7
c4725b043501789e,2017-09-30 20:53:26.6816,f79f26fed98294c5
33f34d6c3d5aef23,2017-10-01 00:30:08.7277,640a1f9e59e3f2c1
e7e23e7b956bd2bf,2017-10-01 01:21:05.8116,0aa3de67621a8488
0510411e2c8ab939,2017-10-01 01:40:23.0827,4dbc67d16d5f3d78
5129ffc576f1bfd6,2017-10-01 03:07:24.568,0d58a809e11f28cf
5214399b8c6cf91d,2017-10-01 03:15:44.9441,2a68b7df6160e593
6b75b2fb9580f80d,2017-10-01 03:26:16.2293,7e57ed64155fba34
59797c258d2581c6,2017-10-01 13:15:51.7547,18992c84b577d3ae
fae5bd7b5b36f241,2017-10-01 14:11:34.9087,2ba11558f98119a7
70f5ca289d4a1b27,2017-10-01 14:14:01.9617,b123ea1281ca2043
2d7ac8a7b009ec7c,2017-10-01 14:15:24.0534,4b08e4bbb192cd4a
229b3bbe26028023,2017-10-01 14:24:14.9841,9b573d71f2e92d3f
1e6d4fa01daa1f53,2017-10-01 14:34:35.9253,4342c31730cad2d2
4666334a434d7b87,2017-10-01 17:50:45.9091,7ef269e18c87716b
bab31b54fa17e733,2017-10-01 18:07:07.7881,4075e221e633f8cf
1ce0f16c77b27072,2017-10-01 18:20:15.4036,05a33a11c0691d96
be1b926981cdf6d0,2017-10-01 18:32:55.4486,ca49bdf3c747f55e
0c4c33b75d47b957,2017-10-01 18:58:31.2409,ff7b51e6035cdde4
43a1a056252ad600,2017-10-01 19:43:41.2198,de994c015b679357
40d3d9319cbf6879,2017-10-01 21:18:29.0181,1a1b545bf05f1274
c6cc906dfd581f18,2017-10-01 23:03:48.2322,16a011298d354968
70069739c12fa9e2,2017-10-02 02:27:44.9121,35c0237380465e5f
fad8f6dd2ec1f4ff,2017-10-02 05:48:02.6557,10b1b7fcd757e2a3
84096e056d4e0fcb,2017-10-02 05:56:12.7284,11140c564b24cb9e
d5ac3ca4776a85e2,2017-10-02 07:00:09.3437,e471b61202962fb6
f2b08e81be09920e,2017-10-02 08:06:28.6051,f05ad40124e456d3
528529300344ae0b,2017-10-02 09:38:25.2688,8f1b238912b5d807
331a299a41385ea1,2017-10-02 11:46:20.2192,6885197a51ffbb77
b1ca500421d2449c,2017-10-02 13:55:34.9204,5966064a7f0080b0
d97e730531fda3e2,2017-10-02 16:58:02.4891,1fd8d703147ecd93
027d9746b60b7b5b,2017-10-03 05:38:54.92,8cead929d38ddb77
7d3b12e1129e5474,2017-10-03 06:37:59.4961,11010d7afec6a78e
3ea7122139f20991,2017-10-03 06:51:36.1081,8e2e72950649a6cb
a7892de627430062,2017-10-03 08:02:44.9643,a7f0dcdfe2bb9070
583bfdcda3996b56,2017-10-03 11:06:47.2322,c625bec2cf9b4b0d
e740075b738cfc68,2017-10-03 15:26:58.2454,ade09fb5fdf99a89
7ac38f8fa507c1b2,2017-10-03 15:31:26.7887,2bea368e1adae3e6
7ec2b68f284bfba3,2017-10-03 16:11:44.6602,cc8932db0f62a6e1
b72316b603540f91,2017-10-03 18:32:12.7003,fd66c7b6b1f8b04c
7eaed35727b06529,2017-10-03 19:15:41.8646,aec84b60fba81082
4f8f5ffa4fab2254,2017-10-03 20:04:32.7399,645f563d8acecfd2
9310e19398cf5420,2017-10-03 20:08:13.2917,2060bb4597db9b3d
326aadb304002e87,2017-10-03 21:56:26.9183,e86078e0f1efc827
df1ef9ab3e522d20,2017-10-03 22:26:54.948,6242f704d4fbee75
e653b9c671d89972,2017-10-03 22:44:59.8552,61d4bed6d8916543
f6b9752f0083317a,2017-10-04 00:54:20.7716,31fda448e0181f70
e43b8b0621293ade,2017-10-04 01:50:57.3522,fffbe0ae31d1f271
fae98ac6646189c1,2017-10-04 02:03:16.0136,cdd1ba8a0755d112
ad47396e4d2c7efc,2017-10-04 02:16:18.9767,486734e3066703de
b5f81bef20e3fe6b,2017-10-04 05:05:29.2043,6ecc5182db1387c8
32450d5d1d198409,2017-10-04 06:07:12.7069,e1f9087d9dd45913
bfcdb844589e404b,2017-10-04 06:22:22.6264,0b26c82c0e08abcc
08856f5b6e9e7fe7,2017-10-04 06:33:06.4368,9ea279562a3fd309
b7df15f9fdc841de,2017-10-04 07:04:03.2364,7fe49ef0365d1efa
342d1fc7ee430f2c,2017-10-04 07:07:57.7841,0aeb01f06a2d6802
c03072827940d484,2017-10-04 13:16:03.6069,178d766710c6aaf4
a23a9c736944fcdb,2017-10-04 14:44:49.0553,e34cb51cb6ecc217
e8d2f1bccd55ccdc,2017-10-04 16:04:54.9123,9e541917bb450fab
751cb945c46d2bad,2017-10-04 16:21:47.9055,b5c55b322d6a856d
e8e1100618b33de7,2017-10-04 16:28:02.5203,a277d7828c3dd5ac
4f6f272b5622ec89,2017-10-04 16:40:03.978,938e71f325d0de04
15db86a3f8ba16f1,2017-10-04 16:49:26.6198,75cd2220ebc8a2af
727d1ba4f0190bb8,2017-10-04 17:05:05.2366,98ba4664b5f51b17
5c76dd72176a0b2d,2017-10-04 17:11:34.1188,1cb37d0e0f362eda
7d3c44e8fe398c67,2017-10-04 17:30:13.5726,cbf8153331703322
6d8b8e1f55e66bd6,2017-10-04 17:35:31.8116,95abb0c12130669b
ff1b44da8c0feec3,2017-10-04 17:41:14.9383,bf693c9a01de62df
1f0e05b339980ef7,2017-10-04 17:48:01.7369,eea8600c9ca7da92
21cc58177c60a83a,2017-10-04 17:59:43.6203,b59d8ab6e9a7497b
6b82c643836db08d,2017-10-04 18:45:23.3178,f2ce90d868ffa989
e5602d31126e7fca,2017-10-04 19:15:22.6091,eb713e1cc42121c8
9eb490e79e988993,2017-10-04 19:26:53.9042,26e8e1227b7295d1
969ab42917e1bb0e,2017-10-04 20:48:11.6643,f233889487c87699
c8e202cfbd48d12c,2017-10-04 21:28:53.7845,9a2dc85bbb523ff7
65d32599ffd5f94b,2017-10-04 21:51:22.6377,9ed8dec871acb7a9
6419afa9a7df0195,2017-10-04 22:24:22.2509,40fa08d58ea3ab26
92e4649b231c0320,2017-10-04 22:36:20.3619,196011039570ffd1
e02703b54a466706,2017-10-04 23:54:17.2156,c31d1de5b3e129a2
01c8df1c6f61ad36,2017-10-05 00:54:43.867,f73ceb7410b863f5
84ec6d71048140d4,2017-10-05 01:43:30.7897,92a2e90d0c52bf7f
e2babe883cdbf7c7,2017-10-05 09:16:02.1252,2abec0e812d9ebb2
bb8c082ca068de4a,2017-10-05 09:57:58.7506,348ddef258f90f44
5ffd984dd39892de,2017-10-05 10:14:10.139,91750527814035c8
da0b6b0bbd40e6b0,2017-10-05 10:14:56.7277,6a0f7bcf6607143b
dada4a3caae47af9,2017-10-05 10:24:48.4845,87b244ba03578c88
bbfc5f5bc32e0a28,2017-10-05 10:55:11.1199,3718c4390c9a2f87
0019358d387c0323,2017-10-05 11:00:17.7628,3758452621ef7430
c1bddc32f4e16ac9,2017-10-05 11:26:36.607,f215bd3f8d14abb4
3450f2f16f3f2590,2017-10-05 13:32:11.8963,e8ef8b62f4d8110b
b3997c1a9879eef2,2017-10-05 14:51:38.2161,0473229309a046ab
5101b01f3139312b,2017-10-05 15:16:49.1883,aa8620ae4015f14b
84ed2d914732006a,2017-10-05 15:27:23.8707,064e6a2037c03de9
7bd74d9a1145cc72,2017-10-05 15:34:01.2619,a6091545536d25c3
1078cce3ef6b67be,2017-10-05 15:44:26.8973,a380e3d19ad4647f
0f230f1009ac2f39,2017-10-05 16:24:51.6531,47bd7938ac7e0f0a
d220f4da90dab082,2017-10-05 16:38:36.2924,31ebc111fe18fa6b
1dc2a1349a14a797,2017-10-05 16:57:24.723,03119ce6c7a9b289
c82e3a14df5c8866,2017-10-05 17:34:52.253,6e3cccd952f79199
2365278d000f8060,2017-10-05 18:35:50.4598,c2581923da30a1f7
f6464b5108a6fc4f,2017-10-05 18:40:14.9221,903fccc04e565e13
fca11bfad92f6674,2017-10-05 18:44:55.9435,8c39bb6e6b4f0475
9c2e7718f48a0bc9,2017-10-06 01:40:08.9796,19ffb0ea07c77c16
8743141e26d0c755,2017-10-06 01:46:31.7395,8b2743bb00a5a48a
7cddb156377d639c,2017-10-06 02:01:45.1334,7ca6fe012c983d86
9ea0cd4b71661938,2017-10-06 02:13:04.4095,8ce40a50fe9f9ecb
971ae12bffb16c76,2017-10-06 02:49:26.9322,21c4bbf55d3a9965
1d559488b66f94dc,2017-10-06 04:24:21.858,af69a943d688f044
0700999c12511225,2017-10-06 04:24:51.4885,e7c9618fd72db116
64260b6045798b7d,2017-10-06 05:40:22.2322,088ff887602d4c6d
6621a7c3d706fb0c,2017-10-06 05:49:11.9765,772db609e59d46e8
83ef81f062c9559f,2017-10-06 07:31:09.3324,236a2a73542d1786
e8075ae7318949f4,2017-10-06 08:39:58.6796,478ae2f16581baa6
ebf0b083f0e234b2,2017-10-06 10:15:55.2445,4938a89371512470
4396d3cc9b24055b,2017-10-06 13:18:13.9768,311126bdbe161813
0f155ee10d552d9d,2017-10-06 13:18:52.4752,92e45acfc54badc7
8d7daf5287dcbdc7,2017-10-06 13:46:28.1174,89db45206977cbf1
04a85cb818989575,2017-10-06 14:04:12.2042,2055f7ec6d26cb20
0fe589058b130869,2017-10-06 14:23:31.4922,f28a008dcd0151e2
a8290235bfe38489,2017-10-06 14:32:41.7483,50caa5049165897e
b346aebb6372ac64,2017-10-06 14:46:28.9376,7c33d2c295b1f08b
af93046b04a8ca5a,2017-10-06 14:52:24.176,c0fb9448a6a12e23
1ed42a620d8cbd8e,2017-10-06 15:27:57.6644,a71e13ef1094755f
acf0aa9d66a8a773,2017-10-06 15:48:05.0554,9c3f6dd8b396a1a0
85c515e19b76b1f8,2017-10-06 15:59:29.1685,427b17d1a293ca48
17d04fdfc48e8e18,2017-10-06 16:01:26.2321,2781329256e8b557
2fb278ae06e7364a,2017-10-06 16:09:28.7922,1bacadd93ae649bc
b9651504c137641d,2017-10-06 16:16:41.1286,74e848d03feab8ca
919c5de17658f259,2017-10-06 16:22:32.0402,ace04a27ae4df240
9a8c1d339242aa53,2017-10-06 16:24:33.048,fea829d238125acf
71932324a943c1f6,2017-10-06 16:41:06.0162,b65a0591d59dcbe9
4f8373048e2c6854,2017-10-06 16:41:13.7756,d02b124f3a7ad5f5
7b3041c7b8d4708e,2017-10-06 16:57:33.3943,723fde8b5fef35e3
064c95db51cf8aee,2017-10-06 17:01:56.5922,2c1377a646ba5a70
8a7da07fde03a946,2017-10-06 17:10:02.7686,98760dc738678326
0cbe6195744b6683,2017-10-06 17:27:19.5306,14692bb7e9775105
ba65f83bf149b757,2017-10-06 17:30:25.6903,66ec9585d7296dc7
35ab87a6394322a9,2017-10-06 17:32:24.1287,3b2b25c5befe2456
b3edfa59d2489655,2017-10-06 17:40:05.5422,fe646b9a2706101f
09db0367c5b5b152,2017-10-06 17:50:46.5497,2db0efedad87f5db
70e3c9d9f1e7be5b,2017-10-06 18:57:03.6444,6871a9f46effa58f
b2b59ee31122e575,2017-10-06 19:19:44.6916,ccdaaf2d715f6175
8bbad7b13a4b97b7,2017-10-06 23:23:10.9536,d59371dd11e6659d
d4054fd67d2f3e1f,2017-10-06 23:33:13.0523,13009c022f862147
3cd6098a7da10c16,2017-10-06 23:51:12.5601,e22da694dd016fcd
94dddf217274d170,2017-10-06 23:56:05.1921,681ac48c1e94417a
3d4166cec8819eda,2017-10-07 00:03:58.7002,aec449b3d329e2ba
22c4e1a8a8c5a0b2,2017-10-07 00:20:04.7923,3b70a609b1b83122
ae3407c980e1f658,2017-10-07 01:34:42.1265,6671012cc3d93dc7
4939e9aa0c98dcbe,2017-10-07 04:02:59.3623,5b5db29b0864a7f2
3461cac7e6fe62e6,2017-10-07 05:14:56.2963,93ebf92e7a018a1c
26dfafb9f62f89cd,2017-10-07 05:39:06.4441,f3ed21667ac6bdfb
56104ee517fc7170,2017-10-07 05:57:44.9244,601ec15193c503f6
40f459957978b512,2017-10-07 06:14:47.6962,6e5cc76020763ccf
eabeb6b48d659a47,2017-10-07 09:04:05.2961,c916909551235da5
5adefd4bcf22e148,2017-10-07 09:40:23.3003,cab28bf4a8b98612
b13a188220e02836,2017-10-07 10:21:39.5802,a35303d33926d558
d02b034489406438,2017-10-07 10:30:34.1643,ca045650476ec675
161e1e04bafd5084,2017-10-07 10:38:46.5667,ac1a299f8426667f
07ab357642b1b148,2017-10-07 10:57:27.8941,cdc535e6fe3af7c2
49d7f3e60e06ef68,2017-10-07 11:08:58.5774,0351659b286bf9c8
cdd04fd6f7b64dd9,2017-10-07 11:11:57.923,5d1370b9fc5c5e17
7f78ac235985b301,2017-10-07 11:49:18.2364,c2b6188c772a7976
5fce9424a546f074,2017-10-07 11:55:48.6338,0739e95f3b81a705
13571b43033c26bf,2017-10-07 12:00:00.8395,875fce7ee7bfda44
9aeb29078912ccd5,2017-10-07 12:23:13.667,de7c184a0c8a3e73
b97478e9e56d261f,2017-10-07 13:09:29.3963,a5a40f194a5b5d99
950d4fd6f4c19f6b,2017-10-07 13:14:19.0075,71b2e1c0c7d72a54
2d9aa2d289b414fc,2017-10-07 13:26:10.375,88418e3c03382367
56c2660684e41308,2017-10-07 13:57:53.8921,c641fa154d611eb2
2620f22e589f8ad4,2017-10-07 14:04:39.1631,d1651984bff2967c
6ee9137e31da88c2,2017-10-07 14:59:40.3388,f68f6bb531a495a9
55b4f808e2321e2a,2017-10-07 15:11:16.3162,76bbbe03fdbd9688
23baae8b5cac66b0,2017-10-07 17:34:30.5937,fc86945720145810
b2e96ae0da71e270,2017-10-07 17:40:06.543,07faafd1c8ea8091
e375ca59a60c4146,2017-10-07 18:15:32.6362,4d26f8aa1fe8814a
92cdc4d79a427a0d,2017-10-07 18:15:39.3436,2a15b321a7e93626
2a7ecf453006fc93,2017-10-07 18:49:46.5436,249f2838fd7f9272
3d74c599139513f6,2017-10-07 19:20:19.5729,12f7b011960f1786
76e7030361769adf,2017-10-07 20:14:43.1883,259e937b622a0d67
1986dc50559124e5,2017-10-07 20:20:18.9803,76cbd33597796cd7
179f94ec22c13d96,2017-10-07 20:23:21.0725,dd5e41cf09b060b2
b96e44703d4f781f,2017-10-07 20:27:55.3955,f0fc386d2fb43b68
4e4e96c21d99ca3c,2017-10-07 21:53:01.0092,d404cc83d55522fe
d6a65b554e1a821c,2017-10-07 23:38:18.2122,c9d0c5828cccf8c8
d22dbe84c0e7dd83,2017-10-08 00:02:29.49,feb5edabb688c599
7ba59188ae728ac0,2017-10-08 01:54:07.7724,cc64971db44d848d
89dee3aff6e3a8a7,2017-10-08 04:10:07.8038,c76fc7700d7eb7a9
b458aa2714e46bfe,2017-10-08 04:16:04.0506,844c048234f95f79
5616959cfb089078,2017-10-08 04:26:18.9268,a8fa828a007c8914
9279323338b102a9,2017-10-08 04:46:05.0481,2c628178a8961aef
f9fbbf6842b8f1c6,2017-10-08 06:15:36.967,298165f2042a102e
dcb66ef878cad40a,2017-10-08 07:14:11.5963,51b1dbed75ff357a
0898769edb7604d2,2017-10-08 08:36:31.8042,37b713d99a656ad8
d143b432c1249a6a,2017-10-08 08:57:54.1605,8a1f6b38b1b7424c
4f01aebe79799c1c,2017-10-08 10:10:35.0685,c7b1dfe318542682
6a980de7ec2e93fb,2017-10-08 10:11:05.2198,abdcdf2275478511
54eeff5629bd2223,2017-10-08 10:21:57.6701,7a75109d18f1fbe8
aea7b67f01091f6a,2017-10-08 10:36:47.0995,6ffd824a899819c6
d39539ba92bf0ffd,2017-10-08 10:45:16.0842,aafc06feba88887d
ca76a0dc732aee3d,2017-10-08 11:08:51.3646,482330b98d491c79
80926d913f9a6865,2017-10-08 11:56:31.8957,c0a0f955daee100b
cec961dbe7e09669,2017-10-08 12:00:19.5389,76cdbe98583d8c45
700a9fb9108dc3cc,2017-10-08 12:08:46.8634,d1e72566aba73fd8
63f95188bb730461,2017-10-08 12:23:32.2517,505d0d541229e10b
6fe6b7a524455f6b,2017-10-08 12:32:12.4122,52119056c3806d51
8eeff764b4805646,2017-10-08 12:37:12.6255,a23f6c2d0e1fd609
75ee07154a6fc984,2017-10-08 12:56:53.0851,d71824612f2d7194
4336f67872d7bd04,2017-10-08 13:23:20.9323,168145c5ce558ef1
bc71f0e213d88f11,2017-10-08 14:08:46.9685,23c7440efa520555
ce7474e6cd29d951,2017-10-08 15:06:39.1879,7e6281a2723d2a4c
57b9259afa30a3ea,2017-10-08 15:17:23.3042,f5616b281033edc9
9d4b15d0e0582f7c,2017-10-08 16:03:56.8418,516e7c33d4cf432b
6d858bad2e4b48be,2017-10-08 16:46:48.1658,fc98d8daf62bede9
63c73d1538be2e2e,2017-10-08 17:36:36.609,c4da5fe3c0df2a6c
1f0f424baabc2741,2017-10-08 22:07:46.6732,268094499ca80f2e
32e2d03db37c8c6e,2017-10-08 22:58:15.2241,265aa54251b76606
f26efe8735b15bc5,2017-10-08 23:36:44.0085,8610f9b2aa79050e
9f17694b5aebd373,2017-10-08 23:43:13.6161,70934c4926bb4dbc
0d54d5cae814d268,2017-10-09 01:02:29.4002,d8068a3c9d4bb27c
02fce1474fa114cc,2017-10-09 01:20:31.6519,91144c8fe8596283
a9d837e84b766fb4,2017-10-09 01:38:39.3842,b34b886f19a2579d
81099295afc24e76,2017-10-09 02:45:44.8476,d24ac4a39b358d80
4deb27ebe445ee1c,2017-10-09 02:48:44.1517,5ed6376b69f3e335
48d776f38249e75a,2017-10-09 03:16:40.1466,217c1cb3c8df3f9e
1fb3aa9c3650e9e0,2017-10-09 03:35:04.2565,c62976ec41ac7e02
9759bfa1646918df,2017-10-09 03:41:38.1419,0576f65edf333833
2e2d3749ad3dd2ab,2017-10-09 13:32:10.1092,f05394c4699248bd
032aec9ac32d4b0f,2017-10-09 15:06:42.2238,40f49b9fc484887a
7b6b5f0399aa2b82,2017-10-09 15:13:55.7844,3179cdb43ee9a435
64d50f0ed94ed0c4,2017-10-09 15:31:15.1659,1d7495d7d2002c1f
0e659da01b3c8d02,2017-10-09 15:36:32.4602,a0d27728b04cb09b
6c06132a1fa4e87d,2017-10-09 15:40:46.5768,dbb2fd294ca77d1b
da0777c90df22c2c,2017-10-09 15:43:09.0034,4a85c10a505f052c
b64d8803ab3ec0ef,2017-10-09 16:04:00.6294,a2049a1324d07ca3
c9b4580f0b199f22,2017-10-09 16:16:16.7645,ff420ec218bb5ca4
f2bd9f29f34f7dd5,2017-10-09 16:47:27.1321,452b10d5ab7f9f04
51a0a8863d2ef53e,2017-10-09 16:54:42.3825,8b78d326e5624089
b67f73c2e41e293f,2017-10-09 16:56:55.1751,6274b37218be5f30
c2f6933aa55ea057,2017-10-09 17:03:17.8472,667f503b8c4387b1
520747aa688035f9,2017-10-09 17:13:06.5859,b6b55570c343714f
e6b141ca9c92acde,2017-10-09 17:43:38.5171,e82cff61a4bba77a
52d0622d47e90b16,2017-10-09 17:43:53.2617,24e3b56e77119114
0530a161735af81b,2017-10-09 17:54:00.439,6ba84a7df17c95d2
55eff3c8e3f19264,2017-10-09 17:54:39.3996,a305c1b860645643
dfefe1f4d865f290,2017-10-09 18:15:08.4602,f99dd0825faf4614
638a716e286fd7a4,2017-10-09 18:22:15.0229,d7c63f596c849ae1
c8d1291f7d92e820,2017-10-09 20:47:55.2466,3dfa94be1ca4879e
f5e56c4c43756f2c,2017-10-09 20:55:02.9799,5801628bc39048e9
0aba2f176dd717a4,2017-10-09 21:24:05.5283,98545ca086bd1552
a3e12c5374a8eb90,2017-10-09 22:33:36.5208,c73f9a9c07d75789
83a6fea7b05271a3,2017-10-09 22:47:50.5227,f8eb62a47f4dc0d4
c26f4ce06fbf292e,2017-10-09 23:06:04.6643,c86000f97d860024
236b6b3c282131d4,2017-10-09 23:15:52.3397,dea772a44ab19862
31cefd71c10b6de3,2017-10-09 23:52:21.3367,7e1df2c576f64bcd
c00a6d574cb89c77,2017-10-09 23:58:02.5802,44a73aea1488b173
a678c2ccd0c782cd,2017-10-10 01:44:58.8441,212f05ff4420ae85
1b0bbbdddc23d3cc,2017-10-10 02:35:54.5625,399a92b6d1036969
8bee85f9a3eaab7e,2017-10-10 02:54:28.8327,c78ce80259a73c63
18a78a3382e1bb77,2017-10-10 03:31:01.3568,7c763d515ce88626
e39a91fc6370c6c7,2017-10-10 12:49:08.8001,0d350d18ae5594e0
d2bd3c0dae12dc59,2017-10-10 13:20:14.6375,546429e704517ca9
7aec96f2e7ddb4dd,2017-10-10 13:40:47.0596,d02efe2def560f8f
5f04be89eaca13ae,2017-10-10 13:45:15.7015,abfa1801530069cc
