task_id,count
d0e74166d7bf5bb7,1
b3b2e18429f51257,1
5579463fe6f5d1de,2
b0812b3ad9336854,1
b33b8858e629dd0f,1
68a2eb9444596206,1
77b3826e49398ea1,2
8f8f6ffc1acc3cb2,1
e55729f3fcbbc78e,4
37bddb4666f5c029,1
2654a60abe6b0877,1
8fe9696980012455,2
23cac34bd8ca45c3,1
f0f7b05e0d361ead,1
f929b79f5902a4e8,1
2db3a2d004a8624c,1
fffed1715aaf53f3,1
7b1ff936bf6549bb,1
f6242c979314d92b,1
6e8ca285fb6412c9,1
f1cb59215d9ae92c,1
e63e0563dc8bfcb5,1
7570fa6654b762dc,1
9da93e9aef9de3d0,1
70f63ac8d37fbac5,1
aa3cf53f772f7565,1
448e517ddfb53113,1
acef466bad29205c,2
d8edaf8df53a20dd,1
28d57c2cd8869121,1
cc6d3c6e989c42fe,1
ca68a587d038a0a9,1
c4649ae8c96fda19,1
ee4398d147dccd59,3
d60ecd1b93ef85f0,1
9edfb6317b23d181,3
e6cffb785d53c2a6,1
3bde82954a693f1a,2
56ab4434e6be3b22,1
f7f1dafe1218a6b7,1
8e9da5e49f40c622,1
59ad9f07c259b88e,1
7c916fc4761da718,1
adb72259df2bb738,1
285f00313be8ce8e,1
098c1359844f4d23,1
2c885e4303944218,1
c3a02b069e4a5952,2
2ef55fa3f3641529,1
f431694d5373e8e3,1
82b64bc8e97f2ed2,1
4fec166be2028cc2,1
89320c7a84d69ff0,1
6b77469340af8b01,2
94e0cf4bd902c2d1,2
7757b310899efad4,1
a19992aa811be4b4,2
ae743237109e585a,1
5c630449912f0dfd,1
9488eec1037e5eea,1
2250e27b087bdce8,1
615eacc3b3158e70,1
b26b6deabc962367,1
2150e488c5512f26,2
db7701c010f09818,1
e6a8149eede0cca6,1
f6c595b2dce97735,1
7a165780d05ab2d2,2
89f7d0ecb6ea14a1,2
71e9d506d38f9e34,1
1c46457dab9074bc,1
47752e6e285ed9ce,1
e85d8b25f0a2fc41,3
e9f69ef16ba8c97b,1
71a6d55e84ba2259,1
75b49f4a07e1b97d,1
25104adc3219d9df,1
1a2a50860b8bccb2,1
a4d6d25a5ab51491,1
ffd1a7128419613d,1
15a92a779f3ff4c4,1
baf7485f32709385,1
c596c4cd3e233ba2,1
b17656b031d77862,1
93c34e6316c3054f,1
7ce679695fa04b21,1
ef5ce7b626a8c8ca,1
4185c205aa058812,2
2b02427e028a4eb3,1
24b3dde4588a7418,1
e9a8b9df28fcee9b,1
889446199c2b99a6,1
e20212baeb2006a1,1
f2cd6002bb15f861,1
5768bb44b6495443,2
1836eb193adc2885,2
6ba90eb5980c5deb,1
5d1408ba4038b252,1
47011b9f37eaab0e,2
94e227e0afb25693,3
65929d5dddfdb56f,1
96d98664dc72468e,1
88752df9c2a91914,1
3b561b0536759ec8,1
6d57d569fa878c94,1
be0ca695d06e040a,1
42bcde1af37f1f52,1
4ac7d67e5cd44a10,1
2731cd50a618daac,1
3d85a09b6c0ad90d,1
099d373b29e9b3e9,1
a8b6688a94cb9005,1
37fcfc46e636596e,1
dd56392b42c8f20a,1
cbfa7525aa49f11d,1
95a247a39f6e34de,1
f993cd956706ec0f,1
4be2d869f277361e,1
8450f2683e56ba7d,1
68d5a0be3aacef65,1
5ebdf3c306a78517,5
b460a73dc36f4783,3
dcc901d66bbf4853,1
a997aac2ffa0c772,1
3c54a130cc0bba69,1
d2a61659d6fc9121,1
ec8d4cde9731c9da,2
58b195c69c3ce3e0,3
b6506f7aac735171,1
95abb0c12130669b,1
a4c2ac9e941fe1b4,1
f3c1bb0927559b44,1
50a03f79e5554498,1
529a64050c94a3a9,1
b8a876ee0d238c63,1
5df03d1424fde71c,1
2507b63d357ee4e8,1
df99a7f6a812da58,1
364ff1564edb262b,1
98044eba928b922e,2
f783fa2ad73dfea0,1
3e1c937d2bf21c6d,1
082709967e3a7e7f,1
1884cca701b18a01,1
080d2d9c06c609d9,1
f802c1f31b13adf5,1
88a487fa6b6eaea4,1
b41d97d9ec2db798,2
0509e3114ee0a725,1
f3bb804c4eb7ade3,1
309ea0bae849ddc6,2
e54960001bb66e70,3
693874c57d50f353,1
857854fa46fb605c,2
dd5f71414f02094c,1
f904186a7689cde6,1
bc9a9a3968dfba0f,1
b390810c5cd8a176,1
094be9d8841c506f,1
086a4b454e99a97a,1
9e76f65513d0ee4b,1
83d76433ec426e8d,1
5657640d48794931,1
a2e712e1cc7a42c9,2
a7348a856275eaca,2
2912ebf846eaab5f,1
605bb8faa5eaa8aa,1
1748f456be00d8e5,3
976a942076db8e94,2
d869e94b3a9f8343,1
95f3c24269aed23d,1
618082de0a355890,1
19e96c1b468f6a45,1
aa2d52dcf09c5e07,1
f74ea62d5adc88b1,1
0a340e1e6c2561e2,1
b6abc45adb6e0e31,2
f69aef1d3da57d16,3
48b44b57417af6a0,1
2e4ed7c814c005c0,2
4e236585810f8952,1
a10f34fe69749593,1
33e83ec089feb2a5,3
9f7ac3b3923a9b72,1
b614b2ebe721d36e,1
c65ac70c441cbb99,1
400acbcfa9eabbc3,1
348fe25178a6a8d0,4
3ab7a4642939b1bf,1
ec49849a941035b9,2
4b7026c60729622a,3
b1e399c95f95b0cb,1
297a7fe7b2e8b2c4,1
e3b804c754900460,2
9fb4fc785b843c6e,1
10286895a42f8d47,2
9de1bdea89d3eb4c,1
c14240698a772604,1
a01f1e1299c3c35e,2
5a0d58493b18c5f8,1
1bd2ea26eaaf60e4,2
096629256d146ce8,1
da611dfa0bcd43ac,1
9180fbdd70f8c050,1
231d0f70f0f87fa3,1
00ba5e809e6cb856,1
4ec395bd8ad0c148,1
440873e1eca76f07,1
6dfef009813a23aa,2
0998b372c7957714,2
33a8fd28132926c2,1
b0fd1570fd2eb20f,1
2466faaed8782fee,1
878ef969bb1c973e,1
46571a7514892f2d,1
e78afcb67daf48d9,1
3ab2ab1ef03791a6,2
5782351f04331ed5,2
6ca834c67d9f5712,1
81832e3abbece781,1
d1ffc7e875a7f6b6,3
1f5488a6a5a768c1,1
132ec1e17de81c3f,1
bdfe8e002a7ee7e0,2
dd4e7b9e5b9b2b5a,1
26457a7beae78134,1
c8e253a884a2be5f,1
5d11edaff028cb54,1
ef39c48e1c2852a7,1
0f26997085bc981f,1
9a6ae9b71ddbf8bf,1
ac91abf27c595352,1
16c57e8e52a4a3aa,1
d996a32e52df74da,1
fe57efff3e704418,1
cf1afad1b3bcdd3d,3
de7f4ffd9b83e16c,1
a9e18bac321a0fb3,1
7c311392af47f957,1
4fedaba1570f732a,1
4fa539bc85eb1670,1
61cdd20086d9de57,1
140e295edd9de333,2
3789d535d3980220,2
810815c584610a82,3
cab8ff6af7e13a0f,1
d21f8e3d26c04303,2
ee8277c918267a05,2
a73f016b1e6e0894,1
b96c6222d33b27fc,1
cdbd1391dc63e1c0,1
430b6bb2331ee8e9,2
449931b743f5b6b0,1
a6091545536d25c3,1
6a1f26ff25a66d5c,1
6f9216eba4f90fb0,1
526ef3ca0fff8d04,1
8b886b7cb80198e1,1
6077a4908f61b457,1
7979d244425a52dd,1
b726ab70a955dd7b,1
b8214bb12a92b444,2
0fc9ff9bbb5d7fe8,1
1fc405feccf1085d,1
28bc6326cd2ea024,3
ca045650476ec675,1
0937318fdc1fc93a,1
c6c3cf9289a042dc,1
b211dcad3af68dcb,3
6249a3484d8443ad,1
12c6b467f88af3e9,2
f361523d722b033b,1
95517b4efa7a8a0e,1
9afd699bff48a45c,1
a157b4dbb301d8da,5
f6ae3a2ef26b2bf3,1
a193d27d78038767,5
c18a3c8f62f51990,1
782d317f1197a416,3
85fbb115000b1582,2
744be430100ee536,2
487f6ff70ecc23a5,1
dbc17d12e899b432,1
fc86d4338b09652c,1
6366c80cf90abfbd,1
d5c701f0b34967c0,1
ff13112f9f7bdb62,2
45b63ca9c03cec86,3
2e2a1b637139aa64,2
61d3451a411ed6bc,1
e224c8e910754b18,2
108b72dcd4673e2f,1
42b528fd6d9be81d,1
11aba8e8fff9f132,1
4571af6681cff877,1
bb1668e68c2076d4,2
37183414c86bff48,2
7e432870a1ab4870,1
d49413ba6e6059bf,3
bf677bfbece588a0,1
fc2d1ccfadc8b520,1
b90dec9a6cb785d7,1
ade375948fd63fda,1
08ba9280d8abb27e,1
518c09b1c6bfedf6,1
37226e54fd1a68bf,3
57953156b472728d,1
bb3f248127ca641a,1
606fdd445aef35a2,1
74906fed69fe4d4d,1
e24efefbbaa66c01,1
92c3c414af65159e,1
b49d546ae6d4d384,1
a219d3d8e5e39548,1
dc1340f5ed27499f,2
7136d10fccd04d18,2
56de638cf49173d9,1
94d90df1467971ef,1
1754f6599010b2f9,3
f7fcb85bb08187a1,1
e13bd9734c419ae3,2
1e4b48699eb6f3cd,1
825cbf3379de2f55,1
a6d2df5395eac838,1
23b61d2fa5ba2c5e,2
7e3c619b67df0bdd,1
0a6ae5f704af30a6,2
78f46db4586dc38f,1
ff871ec82837cec9,1
490224fa4a124c2b,1
3c2ac369e9925f83,1
6a3b8c41718dbb5b,1
41576dcaecee70ca,2
bdf5eaef9bc1b563,2
054312a7f9e016d0,1
af0ac3d71b774857,2
529b4716adeea398,3
72a72e5c4bb6d643,1
f2f9b4346f5d7086,1
2a8c4f421e7473a8,2
4df58e5f23917f00,1
412fc5b67afaf34e,1
100e21c1d0c3fcaa,1
9399dfef837bb2d9,2
f215bd3f8d14abb4,1
048499747c8ed0ab,1
57ddb320c7488f83,5
b8f7441a2ff9d331,1
f61b7c81153f951c,1
fe861a4db9dbaeb8,1
5b8b7fe1734ae8db,1
23d67d4233547d59,1
33a3417372249585,1
17aa10d0cf04b303,1
5800f90e7c989640,1
d89a5c6992157d98,1
cf6241294df00518,1
e0d974e216876039,2
3fb98082c38cb4e0,1
a70b30aafc7a1be6,1
034382e03fcea931,1
fc1376e8bd5a049e,1
382c352e93e0d735,1
b563c63b930ee6c2,1
1a91fb661c26fbbc,1
23a70900cb3ed072,1
fa65103d9bbd2585,2
e7af51391897704f,1
4b0e471a4155b5bc,1
f3bf3c67a798c9fd,1
0a9218097392e8c5,2
bf129dd038683809,3
e3c0e4358d3d38f6,1
8b49ec55cac33e74,1
d05d7580527060d2,1
1cdccd6aece35a49,1
20d127196ba332b2,1
507be0fdfd159eb0,1
ab224a313a892b53,3
7aae37ec8ac9b643,1
1a76d6fc5395da84,1
51959f6ec3d4031f,1
9d252d1aee14c7e4,2
f91db25183f16afd,5
13376e8325e981da,1
67a38f617139aac0,2
2f659ecf593caa25,1
b8be88ab4f95fd51,2
cc53e8b899e58ae0,1
a0b8b07bfa272f31,1
5c671f50c3fe5948,1
691aa414b1395ea1,1
f8fba7d877ca5341,2
e13d223c1e82dfa6,1
4aac1397dc3dde65,2
d32d036d94961aa4,1
54b5ec1d6306ab58,1
d515c513f012309e,2
278a805a086e7d85,1
740387b77097e767,3
1f104a0013fd865f,5
18896ce4edc6c235,1
8348543fe3794181,1
1f286f827ce4c75d,1
e7650dd81edb8b06,1
b4e3fd91d7ec2ba1,1
faa1349bc4db876d,1
8027811afdca357a,1
8f1b238912b5d807,3
19a3d17f01ad9bee,3
11253fceb679b6aa,1
43ad01d460dab0db,1
3619e97f4f3110c2,1
1819f7e6c0495fbb,1
bfefc9376215df29,1
ce696c7cfb796c6f,1
e3f3da06c9ba286f,1
6537d1907522ebd6,1
e47d95e94f6618a3,2
680bbdc84b27399f,2
16acf1af771f4028,1
c6e2260ba883b66b,2
5cb9c6dec7af2e2e,2
f818ce019ecb0a70,2
6b7e25a1d3b80e3a,1
0400ae5e6546155b,1
4efc0a283950f119,1
89d1321728c9b5fe,3
9eb540e871b4a20c,2
a3ca191350f82bf0,2
0404ca1af1e38cdf,1
8e13d524836f8664,2
27aef8ef5eb34bed,2
fb2937c9e6dc2492,1
a9fb87e5b7383e6c,1
de4dd2aa318c48d8,1
8ac4356c5f3b555d,1
32e70f9f2de7b3e0,1
d87dbda487dd7f04,2
ce86ed6c41b4a66e,1
8fea053e1f119096,1
1f1f0e1ff04acd37,1
f776219fa7fba04a,1
c238370bdf5e5bb2,3
18a22f69d46a3ce2,1
0cfd9ffb36752739,3
b45cb827f760d235,1
64b429b3db33af53,1
174ce1cdbca0c533,2
8d2f88ebe63ba7dc,1
df0dd56fa7698954,1
081c99350b3a23b2,1
8baca0502fb60aec,1
2af7e8ed4155c78e,1
cc215e71d7c567a3,1
fd630cf2e3ff37d8,1
7bfedbdedbc0fc37,1
9507b5c336028676,1
7ed5f094967096e2,2
0df6acfe7eec34aa,1
57fa74a31f4b73be,1
20f5c95284863a39,2
91d8c5e8dd407210,4
80784fc0eb304c53,1
761678544e1a1d18,1
80e56e6b4a3e5cc7,2
b0a59e5bfa43c13f,1
641703afcdd9df7b,1
09277b16f1fc8a77,1
d35fa2de95eb4cb7,1
1103e997a24d8456,1
3a9b66350d97318a,1
95385ad1611c0e06,1
2fd5d117ac14d725,1
f952b7369195084c,2
5518e72d736d15de,2
baf5fd57940f7da7,2
a12914f77d733387,2
b0a05d105ceb0441,1
16a5e7e3f1925f91,1
11aaaa73f15d013b,2
b3e52c75e572f901,1
4aa815df25deeb98,1
dd7b3597a8384227,3
433f884c84204bcc,2
385b1cf9ef6a03de,1
f7d72e9b1b0077ea,1
e927d88cc94095e0,1
c31f637055f0576f,1
3b962798e43ced7e,1
08f44987cc9cc33b,3
7b83411c17a5fe5b,1
36dd8f4cda29ce81,1
8ba7c0d46e98a27d,3
24240a6cb567a0b5,1
c58de3ffa6048d50,1
9da020bc2d4ae554,1
d853bc1ec32ddadf,1
88b4413d083e920f,1
93f23063b695369f,1
3291b44681bc921b,2
f9fa80c57b058eaf,1
57d245341cc761e8,1
2ee0dc86d357f2cf,1
b3ddd383b805dcc9,2
ff26d9135ee9b017,2
eaa22865fa156c2a,1
0a3aa5a7645ca599,1
95bf6b834b7c04bb,2
c5dbdc20ae27dd85,1
cad2269dcbf3b8fb,1
032848e6e9c2679d,1
12f05860edce17c0,3
e84bbafb19422389,1
f761535761dcee67,1
652b5ca892ec27b3,1
7827c2d7c56177bf,2
db122e746bc03dfe,1
8e91440724706852,1
a0d1ee2f489d22cd,1
3e631e88445d2429,2
26fb41b604cfe4ea,2
7db704152aff83cf,1
4417d0b9f63a3532,1
852b3110099a3d1d,1
546c092f451e34ea,1
50901d7de0d41e7b,1
215c77c79b63e6bf,1
5eb17c7e5da2904e,1
7c2833fd8aa6ab30,1
62542c5551b54345,1
7692173df2ef5a0d,1
4f41f605246902d5,5
9edb8d57436c59b4,1
52bcf116d586ac26,3
06b02e8de4cbbc35,2
4e77323ba3bdf573,1
ba4fb8d42fa4d640,1
3eb32a09cb342d13,2
4653093343668a68,1
95c0a4732af89a7f,4
c568cca83b7f0d8c,1
ac15ba71561f7983,1
2cd6c9075594423d,1
a1080cc16798bf4a,2
fa446230ee769397,1
eecdadbb6d91b669,2
b12083d9d516c0d5,1
c7a3946d19c2e3a0,2
32ec176141371926,3
f66e314b6e69b0a9,2
110a4bfa28c89130,1
445465271dfa9ac5,1
40d6dbb139d951c5,1
a50c8b332673171b,1
673bafc5ddefb6ac,1
ba2bda6d8709c55c,2
3164285240e61b59,1
b378b5e82c1ba0b7,1
5a454af130dd03ac,1
792eac5347176887,1
3871ef4a42adc974,1
f333cd72bf317cb5,1
e4fa2347114e502f,2
6607959355652bc5,1
553baff3a42ca72d,1
36afe79f153ba4e2,1
032ae640902d60bc,5
6df939298c52ffee,1
78fd45d46499762e,1
8ca8bc81d939d399,1
97949174548e82d7,1
81ee5695fda8c0c6,1
930c4a09522d4096,1
554e342c2e88ee11,1
b3aa9d673151c609,1
8d3d3a6f73f43939,2
468e45f7f3355874,1
7d2ed9198f971c42,2
d2e5a6f7102f3fbd,1
2e88b1f9bf208d6d,1
bbce343497634a31,1
9c808821eaa9a0d2,1
d78c0c24d69f2979,1
7a4d2caab22c46b1,1
9cb0688e72f87444,1
dbc66f013804ace5,1
0065dc38bdd033a7,3
193f67c163a9b6df,1
9da95ea496d031c3,2
7dc17dccfe24fc94,3
f9a8cae2de423377,2
a21bc5079608af86,1
04391bc39826f9ed,2
bb0011c1f023a54a,1
fd5dd9ec90061f0b,1
cb5fc6d763b0bd93,1
a593e0838783255e,2
7da366857fc2e67d,1
3dc740223ca06f47,1
f6cb55ba5715bfc8,1
bf187319a5ac4761,1
9cb281bee6f07235,1
3e917ee22af12943,1
7ef16c7118e06ed7,1
3f575f44415f9db6,1
f8c4491225784b25,1
ebf6a5b08d640c66,1
cdc66b6181193d64,2
627b70401d7bcdee,1
40695a8d6d24acc6,1
d91b70d8e35b8347,1
33135b5dd15edc18,3
d11f8607ef5d2097,1
6cb005d4048c04dc,1
59728335ff54750c,1
5169eac1db3f3a1e,3
bc9cb0eab3c217a0,3
b7d6fe987b3e326b,3
9f0752db6784aef3,1
924ea9c4341dfc1f,1
450c45a0f541090a,2
d277e07950a379ec,2
96c3db43f5c70bfc,2
5360a7abe4c02a36,3
f2629efcca3b4e3e,1
58c93e11ad1d4317,2
851d02fe427c177e,1
fb6a61ca1ddd072c,1
55cb113ad19f8bcf,1
ea4567384412c64f,1
c3f1718861165903,1
d03d98d3d3e9031a,1
9a0176590c063b88,1
31be53902ac3d19c,1
7b9d308503105a88,1
564873851747e835,1
142e7cb8e612f7b0,4
b073f56e0b82e051,1
d1ce38f63eacc745,1
6dc405ae1b617e1e,1
4b1ea655aeecaeed,2
a59739502b71fa65,1
f8bd9f9428894394,1
e087aa4ed41b97b1,1
8f8c264d0b31feae,1
95cea5935232c0c3,1
5800063c74cfd199,1
074bcba2c6193722,1
077e9c331ccaa7f6,1
072263cf00232afa,1
d25c77f275d6ecb4,1
7a994e503bc114ed,1
25f1f7dc374ae6d5,2
9eaad9c876147965,4
0b7acb590e891e09,1
eae876ad472c0daf,1
32673176233f552b,1
490c9d501ffa407a,1
8f1a28e6a54339ec,1
5192d70be15332af,1
f0478e97a663d708,1
78d14087c44fa38c,1
628ba204d9a17252,1
b57f9bb05cb853e5,2
e9e451b4a02e420a,1
3d5dd29eed8c2c8c,5
08e28098dd8891d4,1
8f43bfb39d5c2571,1
9773fe8250ec8c82,2
516e7c33d4cf432b,1
7f363c872fbb22a5,2
333c433c9663685e,1
eee0921d85c01b76,1
31a69db218182217,1
6103143605cd28ec,2
5d8c8910050c5424,1
661546c809c41286,1
2877846e49642d4d,2
1dccd088f6e7e948,1
ae3e338a268fa62e,1
b8b97bebecf0de25,1
b65a0591d59dcbe9,1
aa0660ca61b89453,1
7f5e3b5eafd1de43,1
4bdf25ae3b3250ed,1
309363aa86f380ea,1
3dfd6e7901bf368d,2
a91847d04d7d2860,1
fdd31f831923f5b2,2
548339644a89e365,1
3cebfe4c4526df8d,1
985a1624c9278919,1
43a90624e9293a89,1
c5b736d2e4435c80,1
c7f357062fd84424,2
148d8697f52c4a18,2
f9dad7955088b356,1
687c7e2780adf47f,1
93ecd7e4a1aa2da1,3
6f88d8222bbd846e,1
5bd24a82d377a3ca,1
442d02d1e0bb3bdc,1
5aff27eb61d74165,2
86ec5f06cc3d96dd,2
07a63e66f3d7361d,2
256a6672802d0b9d,2
6944e4037e459e91,1
67bdcf06da6b267d,1
be6ccf6ec8fb5910,2
787dfed28916a7cd,1
94e66d137166cb32,1
579909940d486d16,1
1526f016cc141de1,1
8146919db0cb11cd,2
3c1b1f498f978b7b,1
cb3fd396a78f61af,1
cab93354c97e5896,1
8381b6786daa5c59,1
896a0813f90fc731,1
66abca1430f7a7a3,1
70a86211bf20faca,1
a833b371927642f6,1
0d3bdc6c83307757,3
a1fad82660a42fa8,1
62ad19cb51655947,2
571613e050766ed8,2
e3aedb2efee4a31b,3
413ff4da1893819b,1
83c69db38a42adc0,2
ede113ce74c51259,1
3d45face9699c5e7,1
eeff85e34a20d4e9,1
330e939c65d2b819,2
97b91cf93bd31f16,1
04c3427e9edc3792,1
c5c065f1eea9ced3,1
387fc2710f6598e5,2
5d964915f61c1a71,1
3e7a0f4799a662d4,1
a9b6551f2817d6e8,1
96478b73a30f7d3f,1
1cb603e61200b073,1
cf501004f03dd66f,1
d74b0c34ac11194e,1
9dcc488daffc79a2,2
26f11fe51dcef4e2,1
d516b0151b360510,3
2d946b0af0a7b815,2
b471d5c2ad546c78,1
2d148e62779ee83f,1
79bfff3f37a00464,1
cad08a63339341de,1
ed051e1e6b43f202,1
74e81e10dae66d75,1
1f299df224aba5d5,1
9b104214c7780f4d,1
5eac02532024f8af,1
ce2b9a398d6fc136,1
99f34d26607eb2c1,1
6a3dfbb2961eea05,1
86acfd63a52c2fbf,1
f23267287abe4a2a,1
9f57fc151b925771,3
c7738596dd9d5aad,1
c168ec3cb74e9e92,1
107b7925635bf793,1
2743e5211f8f22e5,1
084e102232187ea8,1
2516c1d6e81b8405,1
2728a70397362607,2
ae15cc1825bfb4e1,3
9848a77d91728144,1
aeb94ec3380c9998,1
fa72a8e729dd367d,1
281cb7b814d509db,1
a334ec144930c482,1
d2a43e4266b4bd55,1
a647b6e8eb2cc37c,2
9593a79dc0eb7730,1
ce12e8cfdf84c1ac,3
9a08ab2444bc19df,1
aa2faf617ab629e1,1
c89a68803bfa4f18,1
9350897a1ee48162,1
e5bcfaf497a145b0,1
fba35e191165ba74,1
82727f53d5865b05,1
a941c51c1cd7f2bc,1
7df4aa8fee7cf392,1
0a5f9a7e60751290,2
7c191a6b947508c1,1
43f64e3f0bae3605,1
4973547080dd4a03,2
313080e88fc401de,1
5619b614f14d0a4e,1
714ccfb0ba2657b9,1
3c943df312f34e98,2
42f64756123a77f2,2
507dcb4bd06a8322,1
bb1824eed3b9206e,1
ac46d6785c3b3b77,1
366be333305516c7,3
c12ffb1c4918f0a2,1
fb4db164aa98ba46,1
79050ebf3607db17,1
1a21169c143f9aca,1
f04eeff5788d9f94,2
33b4bdd883a72c90,1
680e83e9b5efa5d8,2
81817a61a44016bb,1
1c3ba3c62a03fc21,2
76786bab87e6ff86,1
c3eea0a59d49a651,1
2c7efe9e0516799a,1
055af30dcbf2edde,1
71a91d860486fd37,1
7ac9c50fba6634c7,1
f25c2ca2f632ab00,1
188d46de17912da4,1
a7a629f0c23301dd,1
454d517387ba540c,1
391957b793aeb07d,1
f34a0ea0250619ee,1
f2fee18e55171bb6,1
923158e0416031ec,1
f09dce89e92bd8cf,1
2c9f946ba5ed56a1,1
65246f90e03b5e22,1
0647ff641f518812,1
c2984c9976c3a5ba,1
2960856ada443408,2
35cdaee9c1301aa2,1
904648b4b2142e3d,1
2b132fbf5e3ff68e,4
c1ca142cd2538037,1
4ed46b57e01eda18,1
369ac9c806712dfd,3
d5e4952f4ab55da3,1
cc70b772a43be177,1
4dcd60b191ec22d4,1
c809c892bec6ee24,2
46a99e0efb77571b,1
b780d3e07d1afd9b,1
dea05e791c43896e,2
ca1c848f2a546b48,1
6e4903dd9e02ad6a,2
1c317259c329ed3d,1
6d1fb9cfca0c1397,1
17b365761061902c,2
9f769763c774ec44,1
278cd6fb2ac57948,1
e4f7328090d14ab2,3
3e984a0588dc7a24,1
9e1556b0d99940f4,1
44f94c91449bf17f,1
f0073cc38318c244,1
da2e6669d2dd6a96,2
20decfe7aba260b0,1
43a99892d06a1868,2
91ea7b77b6e09c7d,1
c2028037f12e6e42,1
4f9a4ec57b8a743e,3
7d0df38c711bf863,1
d58d44879d21bef1,1
8527f88ba49a7ced,1
ccba3b8d80a24c0c,1
7d6aa7b1fad81c2a,1
caf66b5af3879fa1,1
4f2b291951ae346c,3
e68539495ae2ee4c,1
6b2a8a3bdec7b7d8,2
16cbfbd182e85bc9,1
1a8dcb5502ca012e,1
ef26d3ff74d8e6e6,1
c78043e306569732,3
c05a349089c4759d,1
bac430e055230727,2
4b7fb7255291064b,4
c60b9266dbf785bd,1
616ab6e463042dad,1
279ea50008a0396c,1
aeccf795be76f1d3,2
33bcbd13642b8f9e,1
1bca13ef7defbc33,1
b9d52914363786dc,1
6481f026edc77031,1
fcf282b3b6624ae0,2
5809f9fa4a9d57c5,1
24951958e8cf2c29,1
96f6409943892074,3
0148d68b89d3444c,1
299347a541412ba2,3
1d2310888f83f2d2,1
f47f88b47a015aff,3
a710ba46b28d0b19,1
a43c704a8d632cc1,3
1772ed98b74c4bfc,2
8105723e4d18a855,2
44a5980fe3f3534d,1
9a1050aad7efac62,1
b7fa91332f144a3d,1
b09d753e5bd7b985,1
de306ad6d21cc458,1
330421d654dab654,1
d55a46b4955201fc,1
5527d52624387b9c,2
fb0104f0188d76a8,1
db9d7b106b511159,2
0476274aa243505c,1
be9fbb4567be9931,1
22d3565aa730e7f1,1
9552cd2f9d2a7b08,1
4d1a21649df3a721,1
c0d5579fc8ad2e9c,2
e62c30998938b31e,3
d9cda9b38bc08797,2
185c66e0c4497acd,1
8b23ef56de852875,1
61751e6bf44e80a2,1
7293417a00162af2,1
d788e8e9ce590e31,2
26bb687420b7c33e,1
a10a717cf492b10b,1
43c8ac5926a3e721,1
f816bbe69cc51330,1
72c86500f307e31f,2
0559e2ff5a32bd43,2
68fdd2ebf251cb70,1
28970cf2cd3ff2ca,1
7814971d20591e99,1
780769a863076897,1
c0a7b21671fb968a,1
cd9a98a08cabdda6,1
8e7a74885a384d2b,1
91104f739e648018,1
769e9f83068cec99,2
c30c6d066651e540,1
3672ee8dd157a6e6,1
81b18b3d43259cb8,1
a642809be279c8f8,1
f36a716e75b5cadb,1
e5930bd895bc7628,2
61f92034e7eb24e6,2
4dc636f1ad6e8340,5
98545ca086bd1552,1
0095d2d8a0be4033,1
b05eb2aa52e68109,3
7939da230fd55edf,1
7fd50e1b65b2a62b,1
e1d0aab4c9b79db7,5
742321a76314ad09,1
d08cd3d33bc60e12,1
f6d5cbcbe7b743c4,1
7e7e714f82b1cf25,1
b9f291d11ddc9d21,1
12bd8d7a148436f8,2
528b6433a60cf229,3
57b86c18aad37eab,2
09264ed317cba388,3
2c3d58d37a8c665c,1
72c9557d51447adb,4
87d04c70cf938923,1
0580a28c3a020c21,1
5273c14e8e8c1813,3
6dfa7d30d3bc142d,1
f33470ee387ebfc0,1
c32a0e030a022234,1
a205eb016647741a,1
afcc76d454dd4463,1
eb21e11d3ce75d7d,2
4e0b24cff851efcf,1
b82908e95c36fbf5,1
d7eefb556474e883,1
aa27ea53380f2d8b,1
199b516df8796b96,1
f3c1109d947c40f2,1
03d77ae1c66f1bf1,1
5dfd52f9b6baffdf,1
002d2479846d5535,1
657184a5e9a2c9e3,1
9a82c2599bb6daad,2
35ae966863a37027,3
d14a351802639dbf,1
027b731dfd98a108,1
c75cf1094d3a3d73,2
64798fd747ad1ced,1
44dfb5e6bdeacf01,1
44b84a444f2fd7fe,1
644c04e6e59880d2,1
6f8ad8f008fe1dd9,1
74752f77a9187141,1
34211f9a3ee98ddf,2
cf7fb9f7f1cb1063,2
9c8236a32aa5adfe,1
0baddadd20eca37a,1
6f56774c96812580,1
8d2dcbd5329bebd6,1
e661e761bacde455,1
21bdffe47e1c0f35,1
fe0bd7d242721657,1
6238485072bc44cf,1
fe63be15d11e4b1c,2
eb233840a7b2d77a,1
2d8a792dd4a5f6e8,2
aeda600c135dc630,1
3203b3a0c79407ba,1
29c6ff77c8a92b46,1
d587252895994c9c,1
3463a6531b9023e6,1
6315aef8b8ca7dfb,1
cf60917f71ca877c,1
d48605405c74c049,1
08a4329a6607de67,1
2da15ea1088dc6e1,1
4d3ad23f56ce454c,1
a5e53f594f94abfa,1
34c2e58ff381a219,2
badc6c14cb721b17,1
98510dc3a882063a,1
a5a40f194a5b5d99,3
b1971f08c77b0e49,1
554020bf9d9912ff,2
36e430c60cee6295,1
42431d84f2768591,1
9eba8ec9e4244786,1
02ac686371ae7954,1
4943753c89cfe81c,1
528534a7436d9de4,1
7cadba9be2fd4842,1
9696e6a722f06752,2
474294683519703d,3
